index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
0,100,2teCoUEExg7BEWzLFVIeUE59h7lnE6GJ2XN-3m5HZl-vbP8,254,False,5002,5008,5005,8400,8000,8010,9111,8401,8453,"[86, 102, 777, 22, 63]",5,39034,"['Fighter', 'Assassin']",Mana,655,99,295,65.0,340,30,4.7,32,2.05,125,10.0,1.0,8.0,0.65,0,0,63,3.0,2.0,0.644,8,5,3,4
1,100,MHjGjgd2nGDkzAmEq_eGru5dwl2puI4eH1LVfC-I87DazuOBSjNi1v7G8A,876,False,5002,5008,5008,8200,8100,8128,8139,8234,8232,"[86, 102, 777, 22, 63]",2,3581,"['Fighter', 'Mage']",Mana,605,105,410,50.0,330,22,5.2,32,1.55,325,2.5,0.55,11.5,0.95,0,0,61,3.1,2.7,0.625,0,2,10,8
2,100,TVGrnUQQaTZ4Xg66KN_ZH4vIofaZhfW_ykVQeF_-gZHH8XKj_oE4Y69pQA,7,False,5002,5008,5005,8200,8100,8112,8139,8226,8210,"[86, 102, 777, 22, 63]",6,136761,"['Assassin', 'Mage']",Mana,598,111,400,55.0,340,22,4.7,30,1.3,525,7.5,0.55,8.0,1.0,0,0,55,3.5,1.4,0.625,1,4,10,9
3,100,VMdTx9F8_uk1mxfik91StzmbtGzCLFPyOUoM2YK-BFl_6A,51,False,5002,5008,5005,8100,8000,8021,9111,8139,8135,"[86, 102, 777, 22, 63]",7,195514,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,er4R0uwO1hUwdz0qImBdJXd2qupEJw8XNw6HG7ZGxBTn8Xc,3,False,5001,5003,5007,8400,8200,8229,8224,8451,8429,"[86, 102, 777, 22, 63]",2,3163,"['Tank', 'Mage']",Mana,632,126,500,40.0,335,24,4.7,32,2.05,150,8.0,0.8,9.5,0.7,0,0,59,3.5,1.5,0.625,1,10,6,5
5,200,VQUwmCenQo8H1LFAHiBhHFWq3dEL08R960sXVaRM4NM,86,True,5002,5008,5005,8200,8000,8010,9111,8234,8236,"[254, 876, 7, 51, 3]",7,100820,"['Fighter', 'Tank']",None,690,98,0,0.0,340,38,4.2,32,1.55,175,8.0,0.5,0.0,0.0,0,0,69,4.5,3.65,0.625,7,7,1,5
6,200,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,102,True,5001,5008,5008,8000,8100,8128,8143,9111,8014,"[254, 876, 7, 51, 3]",5,40189,"['Fighter', 'Tank']",Fury,665,109,100,0.0,350,38,4.55,32,2.05,125,8.5,0.8,0.0,0.0,0,0,66,3.4,2.5,0.658,8,6,3,4
7,200,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,777,True,5003,5008,5005,8100,8000,8021,9111,8138,8139,"[254, 876, 7, 51, 3]",6,33284,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,eis3E9fLINdBdpkVvy2HmBKR-HcBjKUXo_9_1p496_Y6,22,True,5002,5008,5005,8300,8000,8008,9111,8304,8410,"[254, 876, 7, 51, 3]",7,104504,"['Marksman', 'Support']",Mana,640,101,280,35.0,325,26,4.6,30,1.3,600,3.5,0.55,7.0,0.65,0,0,59,2.95,3.33,0.658,7,3,2,4
9,200,_bmK66-gAziO7a29Tq3TGOlP18XqrDs4HhVlKDugBf1z8LM,63,True,5002,5008,5008,8200,8100,8128,8139,8237,8226,"[254, 876, 7, 51, 3]",5,37145,['Mage'],Mana,590,102,469,21.0,340,22,4.7,30,1.3,550,5.5,0.55,10.65,0.6,0,0,57,3.0,1.36,0.625,2,2,9,4
0,100,zNMB4RD664B_CEVVmww5HnEwoPWxihLYwOmWAzFIC8t6dMI,86,False,5002,5008,5005,8400,8000,8010,9111,8473,8242,"[36, 64, 777, 498, 4]",5,91131,"['Fighter', 'Tank']",None,690,98,0,0.0,340,38,4.2,32,1.55,175,8.0,0.5,0.0,0.0,0,0,69,4.5,3.65,0.625,7,7,1,5
1,100,S6Oh2TVt1cMxmAReT-0AQqFUYEEWWrIV80n1QSSyl-Sj1w,32,False,5002,5008,5008,8100,8400,8439,8463,8126,8106,"[36, 64, 777, 498, 4]",5,27223,"['Tank', 'Mage']",Mana,685,94,285,40.0,335,30,4.0,32,2.05,125,9.0,0.85,7.4,0.55,0,0,53,3.8,2.18,0.736,2,6,8,3
2,100,_89AZRlwpmKovSVqq9lMF72_u1m2RF1CXvLfdVhTjJqx,99,False,5002,5008,5008,8300,8100,8128,8126,8313,8345,"[36, 64, 777, 498, 4]",7,230181,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
3,100,s5qwuFhI8h2kh4CBqIvGT-RDwMOk2YNRSowbqdXI7dzZGwU,222,False,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[36, 64, 777, 498, 4]",2,3656,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
4,100,HRlopiM5kyzI8sP--Z_Bu6e_QV9ezxLNdkwa3-VB7ADZ7Q,147,False,5002,5008,5008,8400,8200,8229,8226,8463,8453,"[36, 64, 777, 498, 4]",5,35001,"['Mage', 'Support']",Mana,570,104,440,40.0,325,19,4.2,30,1.3,525,6.5,0.6,8.0,1.0,0,0,55,3.0,1.0,0.669,0,0,0,0
5,200,o7eqE2Ohq4LjoUjJIKXobyl3Plo3xHFZSCDc1Vhjst13lxc,36,True,5001,5002,5005,8300,8400,8437,8446,8304,8410,"[86, 32, 99, 222, 147]",4,21357,"['Fighter', 'Tank']",None,613,103,0,0.0,345,32,3.7,29,2.3,125,7.0,0.5,0.0,0.0,0,0,61,2.5,3.3,0.67,5,7,6,5
6,200,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,64,True,5001,5008,5005,8100,8000,8010,9111,8139,8135,"[86, 32, 99, 222, 147]",6,72263,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
7,200,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,777,True,5003,5008,5005,8100,8000,8021,9111,8139,8105,"[86, 32, 99, 222, 147]",6,33284,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,gSgRT4g4sJhSOmLSrtGEfTbpqjf_Zkulj-sP9kbKqrK2T8M,498,True,5002,5008,5005,8100,8000,8008,8009,8139,8106,"[86, 32, 99, 222, 147]",2,4641,['Marksman'],Mana,660,102,340,40.0,330,25,4.2,30,1.3,525,3.25,0.75,8.25,0.8,0,0,60,3.5,3.9,0.658,10,6,1,5
9,200,9Railn8ccS6K4q8Os7P8H7oec_NpHz7XbFoXqDt-Z9kN,4,True,5001,5002,5007,8200,8100,8124,8139,8234,8232,"[86, 32, 99, 222, 147]",4,14140,['Mage'],Mana,604,108,333,39.0,330,21,4.35,30,1.3,525,5.5,0.6,8.0,0.8,0,0,52,3.3,3.22,0.651,6,2,6,9
0,100,1k3CkrrmxggZ-wH6PExH3xgTMmOB0-4sMCz68xKzKMahWkU,420,True,5002,5008,5008,8400,8000,8010,9111,8446,8473,"[106, 11, 105, 67, 235]",4,12628,"['Fighter', 'Tank']",Mana,656,109,300,50.0,350,35,5.0,32,2.05,125,9.5,0.8,7.5,0.75,0,0,68,5.0,2.5,0.625,8,6,3,4
1,100,f-csirqNH93DRIeud6N6Rt5jk1qljRtpbnJ973fSuk3LgQ,35,True,5002,5008,5005,8000,8100,9923,8143,9104,8014,"[106, 11, 105, 67, 235]",7,272233,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
2,100,82DlPXe9hjdPoT0BcxDpjaM305_LJrmRdr9UobedFPSk,61,True,5003,5008,5005,8300,8200,8214,8226,8345,8352,"[106, 11, 105, 67, 235]",4,14990,"['Mage', 'Support']",Mana,600,105,418,25.0,325,20,4.2,26,1.3,525,7.0,0.55,8.0,0.8,0,0,40,2.6,3.5,0.658,4,3,9,7
3,100,AR3GsLv-m1yV5fpYwdEDK3YoEc3-0mjX-ciHOCESj9KiKUY,498,True,5002,5008,5005,8100,8200,8214,8226,8106,8126,"[106, 11, 105, 67, 235]",5,21886,['Marksman'],Mana,660,102,340,40.0,330,25,4.2,30,1.3,525,3.25,0.75,8.25,0.8,0,0,60,3.5,3.9,0.658,10,6,1,5
4,100,zQ3g48m7ruoXoour2Ncv3RFPax5hgjFahOkSNWvh-1HBAm8,555,True,5002,5008,5008,8400,8100,8128,8126,8444,8242,"[106, 11, 105, 67, 235]",7,492840,"['Support', 'Assassin']",Mana,670,104,415,50.0,330,45,4.7,32,2.05,150,7.0,0.5,8.0,1.0,0,0,62,2.0,2.5,0.667,9,3,1,7
5,200,T9Qs1EFQrtu1CGafNwum7XZeRR46y1dT4DCC-8PSRvhzBg,106,False,5001,5008,5005,8300,8000,8008,9111,8321,8352,"[420, 35, 61, 498, 555]",6,37466,"['Fighter', 'Tank']",Mana,650,104,350,70.0,340,31,5.2,32,2.05,150,9.0,0.75,6.25,0.5,0,0,60,3.5,2.0,0.625,7,7,4,3
6,200,ZEJAdKxgPoFOa00PbVsAeTcvzgFjuXI6D3OXeMcxE9UdzQ,11,False,5002,5003,5005,8000,8100,9923,8143,9111,8014,"[420, 35, 61, 498, 555]",6,61156,"['Assassin', 'Fighter']",Mana,669,100,251,42.0,355,33,4.2,32,2.05,175,7.5,0.65,7.25,0.45,0,0,65,2.2,2.0,0.679,10,4,2,4
7,200,K-TT5nSXlkS8or94eeRxWzQP8m8Vtv9s8GKt2j_V2QLWmTdhkqJF2lcdWQ,105,False,5002,5008,5005,8000,8100,8112,8139,9111,8014,"[420, 35, 61, 498, 555]",5,38137,"['Assassin', 'Fighter']",Mana,640,106,317,52.0,335,22,4.6,32,2.05,175,8.0,0.7,6.0,0.8,0,0,58,3.0,3.1,0.658,6,4,7,6
8,200,eOWI9-LE9fEWkig4yBQ3eZ_hL2wGWKtM6qeua1Dpj3MhyOY,67,False,5002,5008,5005,8100,8000,8008,9111,8139,8135,"[420, 35, 61, 498, 555]",7,378883,"['Marksman', 'Assassin']",Mana,550,103,232,35.0,330,23,4.6,30,1.3,550,3.5,0.55,7.0,0.4,0,0,60,2.35,3.3,0.658,10,1,1,8
9,200,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,235,False,5002,5008,5008,8000,8100,8128,8139,9111,8014,"[420, 35, 61, 498, 555]",5,40593,"['Marksman', 'Support']",Mana,530,89,350,45.0,330,28,4.7,30,1.3,600,3.5,0.55,11.5,0.7,0,0,50,0.0,4.0,0.625,7,2,6,7
0,100,zaMEh56Q4L-8U2pvaWQ6uQITUIiWZH0m2iYp-uaGIic,23,False,5002,5008,5005,8400,8000,8008,9111,8444,8242,"[223, 120, 99, 51, 26]",3,11998,"['Fighter', 'Assassin']",Fury,696,115,100,0.0,345,33,4.3,32,2.05,125,8.5,0.9,0.0,0.0,0,0,72,4.0,2.9,0.67,10,5,2,5
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,19,False,5001,5008,5005,8100,8000,8008,9111,8139,8105,"[223, 120, 99, 51, 26]",7,96066,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
2,100,XTbRfMAJPxotSTCnp8u2Lzb2IBv91DU_5Xi6GSGUL5Umag,157,False,5003,5008,5005,8400,8000,8008,9111,8473,8453,"[223, 120, 99, 51, 26]",6,471479,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
3,100,6FP8cgHkc1nEX2rHJ5xDq9_E35IM9D5D9Jke5QvKFMgrug,221,False,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[223, 120, 99, 51, 26]",2,4424,['Marksman'],Mana,630,110,250,45.0,335,24,4.2,30,1.3,500,3.25,0.7,6.0,0.8,0,0,53,1.3,2.0,0.658,8,5,3,6
4,100,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,117,False,5003,5008,5008,8400,8200,8214,8226,8453,8444,"[223, 120, 99, 51, 26]",5,49042,"['Support', 'Mage']",Mana,595,88,350,55.0,330,26,4.9,30,1.3,550,6.0,0.6,11.0,0.6,0,0,47,2.6,2.25,0.625,4,5,7,5
5,200,DMIO1fWm_F0Sa0xpOd_lWUUU23KtIjx9I4pc3xMXq5zIyA,223,True,5001,5002,5008,8200,8400,8437,8446,8226,8237,"[23, 19, 157, 221, 117]",4,20672,"['Support', 'Tank']",Mana,640,103,325,50.0,335,42,4.7,32,2.05,175,6.5,0.55,8.0,1.0,0,0,56,3.2,2.5,0.658,3,9,6,5
6,200,fQ7rYT3PXR0veqeq2AFZrQ50oJwFxJia7TG1UO7rksDB8Dg,120,True,5002,5008,5005,8400,8000,8010,9111,8429,8242,"[23, 19, 157, 221, 117]",7,59705,"['Fighter', 'Tank']",Mana,625,99,277,60.0,345,32,5.45,32,2.05,175,7.0,0.75,6.5,0.6,0,0,66,3.2,2.5,0.67,8,6,4,6
7,200,tXVG7k5iy5a3tuU-hUg6whG3Slqz2BjcbPbYfUfTXVz4Jw,99,True,5002,5008,5008,8300,8200,8229,8226,8345,8347,"[23, 19, 157, 221, 117]",6,54897,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
8,200,tQcVRgTcKS_ufoJZvv6jgBmQrAhqOIRiiKFeFlLZXMSIR0I,51,True,5002,5008,5005,8200,8000,8021,8009,8233,8236,"[23, 19, 157, 221, 117]",5,45764,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
9,200,MuHKMC_d_BMNQwA4pjgHImmDqPt0aSxJDP7kCTBsZgleqWs,26,True,5002,5008,5007,8100,8200,8214,8226,8126,8105,"[23, 19, 157, 221, 117]",6,46428,"['Support', 'Mage']",Mana,574,96,452,50.0,335,24,5.0,30,1.3,550,5.5,0.5,11.35,0.8,0,0,52,3.0,2.13,0.625,2,5,8,6
0,100,RFqR28lcq44n0TM07v8BDzOdElaOYvgdGNicAdvHLinm5Q,150,True,5003,5003,5005,8000,8400,8437,8446,9111,9104,"[92, 19, 166, 202, 81]",7,189073,"['Fighter', 'Tank']",Rage,540,79,100,0.0,335,32,3.7,30,1.3,175,4.5,1.25,0.0,0.0,0,0,57,3.0,6.0,0.625,6,5,5,8
1,100,Yiwqxnxc8fgOePPF7PRwidh5rtf_GpjZzG6YT2fzlWQIPpo,31,True,5002,5008,5005,8000,8100,8128,8126,9104,8014,"[92, 19, 166, 202, 81]",7,51666,"['Tank', 'Mage']",Mana,644,94,270,60.0,345,38,5.0,32,2.05,125,9.0,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,3,7,7,5
2,100,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,777,True,5002,5008,5005,8100,8000,8008,9111,8138,8139,"[92, 19, 166, 202, 81]",6,33284,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
3,100,2hxJWsD8UY6GN_K-yYvVBu_ksm3PiMvcpjwlMYRboFcqNw,119,True,5002,5008,5005,8300,8000,8008,9111,8321,8304,"[92, 19, 166, 202, 81]",3,10967,['Marksman'],Mana,675,104,361,39.0,330,29,4.5,30,1.3,550,3.75,0.7,8.05,0.65,0,0,62,3.6,2.7,0.679,9,3,1,8
4,100,w9gtebzjGErE_YaPNpXyHCSDIKX9icDjXOsJCwmrS37_BWQ,99,True,5002,5008,5007,8300,8200,8229,8226,8345,8347,"[92, 19, 166, 202, 81]",4,20746,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
5,200,lLMzHvqNx2TmZcaxGYtmtqzgE-3Yfm6dX6KE077A574FFg,92,False,5002,5008,5005,8100,8000,8010,9111,8135,8126,"[150, 31, 777, 119, 99]",7,521812,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
6,200,HXgLb59g8AhC73OCTkyeaTXGyz5jgI6UgFJWwzLSdAEsY8I,19,False,5001,5008,5005,8200,8000,8005,9111,8233,8236,"[150, 31, 777, 119, 99]",7,1169008,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
7,200,YsE9JVFh5ygXlmGNuhMgit4c8Kr3AMe6YSbRULI46zu34A,166,False,5001,5008,5005,8100,8000,8005,9111,8139,8135,"[150, 31, 777, 119, 99]",3,10404,"['Marksman', 'Assassin']",Mana,630,104,350,40.0,330,26,4.2,30,1.3,500,3.75,0.65,8.2,0.7,0,0,52,3.5,4.0,0.638,0,0,0,0
8,200,tspkZnvwZvVQqrFnuXrLl1slouM4bjM68l3Tevhsxx8,202,False,5002,5008,5008,8400,8000,8021,9111,8473,8451,"[150, 31, 777, 119, 99]",7,556741,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,qTLK5NZmMkVbqKwLrUfuyGrgCO9yxqKGalUtg1-YLm-H,81,False,5002,5008,5008,8100,8300,8369,8304,8143,8106,"[150, 31, 777, 119, 99]",6,43875,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
0,100,jY2Smn8lnbnPBlZgRMdyAabVjDXEFcBFiBJ0aTCGZoWBWNo,17,False,5002,5008,5005,8100,8000,8005,9111,8139,8135,"[98, 76, 777, 21, 143]",4,12870,"['Marksman', 'Assassin']",Mana,598,104,334,25.0,330,24,4.95,30,1.3,500,5.5,0.65,9.6,0.45,0,0,54,3.0,3.38,0.69,5,3,7,6
1,100,dff6ZdKpwfPGMpRcdUa5fsS0tPWOj25hH6e-85-wTSwQPA,56,False,5002,5008,5008,8100,8000,8005,9111,8139,8106,"[98, 76, 777, 21, 143]",6,61246,"['Assassin', 'Fighter']",Mana,655,109,275,35.0,345,38,4.7,32,1.55,125,7.0,0.75,7.0,0.45,0,0,62,2.6,2.7,0.721,9,5,2,4
2,100,f4qUpr0KBBY_FA161q1Z_Df5AFVGG2TVj0nojaS_9UChBcQ,13,False,5002,5008,5005,8300,8200,8230,8226,8345,8352,"[98, 76, 777, 21, 143]",3,11260,"['Mage', 'Fighter']",Mana,645,124,300,70.0,340,22,4.2,32,1.3,550,8.0,0.8,8.0,1.0,0,0,58,3.0,2.11,0.625,2,2,10,7
3,100,WkLYmR_v3i_kBUKxbQqtm73AzBmCbiO_UG_PLNJ6gCusEFg,222,False,5002,5008,5005,8200,8000,8008,8009,8233,8236,"[98, 76, 777, 21, 143]",5,21973,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
4,100,F_xLMx0mbcdmMRT575MwyCtyYi_Hu1CKoBxeqp3gXG1f9A,12,False,5003,5002,5007,8200,8400,8437,8463,8226,8236,"[98, 76, 777, 21, 143]",7,71199,"['Tank', 'Support']",Mana,685,120,350,40.0,330,47,4.7,32,2.05,125,8.5,0.85,8.5,0.8,0,0,62,3.75,2.125,0.625,6,9,5,7
5,200,XsUPf36yyzx-seNIv7oKEUjhTthevvpKBxvuexdZfYcxxQ,98,True,5003,5008,5005,8100,8400,8437,8401,8126,8106,"[17, 56, 13, 222, 12]",7,312940,['Tank'],Energy,610,99,400,0.0,340,34,4.2,32,2.05,125,8.5,0.75,50.0,0.0,0,0,60,3.0,3.0,0.751,3,9,3,4
6,200,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,76,True,5001,5008,5008,8000,8100,8112,8143,9111,8014,"[17, 56, 13, 222, 12]",4,14962,"['Assassin', 'Mage']",Mana,610,109,295,45.0,335,32,5.0,30,1.3,525,6.0,0.6,6.0,0.8,0,0,58,3.5,3.22,0.638,5,4,7,8
7,200,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,777,True,5002,5008,5005,8100,8000,8008,9111,8138,8139,"[17, 56, 13, 222, 12]",6,33284,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,izfUNml0c1zCmaF9SHftlXEfjMaeIXIPcPo7DOB5DD_gI2iCRreYgJNBgA,21,True,5002,5008,5005,8100,8000,8005,8009,8139,8135,"[17, 56, 13, 222, 12]",7,389153,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
9,200,uh4M4u5n9BSF9bgyKnzDaRXZVTXJXC6_7-Zano_62AyVkA,143,True,5003,5008,5007,8300,8200,8229,8226,8345,8347,"[17, 56, 13, 222, 12]",3,11942,"['Mage', 'Support']",Mana,574,93,418,25.0,340,29,4.2,30,1.3,575,5.5,0.5,13.0,0.4,0,0,53,3.2,2.11,0.625,4,3,8,7
0,100,XsUPf36yyzx-seNIv7oKEUjhTthevvpKBxvuexdZfYcxxQ,98,False,5002,5008,5005,8100,8400,8437,8401,8126,8106,"[104, 234, 45, 22, 555]",7,312940,['Tank'],Energy,610,99,400,0.0,340,34,4.2,32,2.05,125,8.5,0.75,50.0,0.0,0,0,60,3.0,3.0,0.751,3,9,3,4
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,203,False,5001,5008,5005,8200,8000,8005,9111,8233,8236,"[104, 234, 45, 22, 555]",4,20915,['Marksman'],Mana,610,104,300,35.0,325,29,4.7,30,1.3,500,7.0,0.55,7.0,0.4,0,0,65,3.25,3.5,0.625,8,2,2,4
