index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
0,100,7f2ZzHImcU87Xv0c3lwvzuC2A0G-NfmuxKfh1M_rhdBh,31,False,5003,5003,5005,8000,8400,8437,8446,8009,9104,"[82, 19, 99, 202, 101]",6,40502,"['Tank', 'Mage']",Mana,644,94,270,60.0,345,38,5.0,32,2.05,125,9.0,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,3,7,7,5
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,25,False,5002,5008,5008,8200,8100,8124,8126,8233,8236,"[82, 19, 99, 202, 101]",5,63540,"['Mage', 'Support']",Mana,630,104,340,60.0,335,25,5.0,30,1.3,450,5.5,0.4,11.0,0.4,0,0,56,3.5,1.53,0.625,1,6,8,1
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,887,False,5003,5008,5005,8300,8000,8010,9111,8345,8352,"[82, 19, 99, 202, 101]",2,3479,"['Fighter', 'Assassin']",Mana,620,109,330,40.0,340,39,5.2,32,2.05,150,8.5,0.9,7.5,0.7,0,0,63,3.0,2.25,0.69,7,4,5,5
3,100,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,119,False,5002,5008,5005,8000,8100,9923,8139,9111,8014,"[82, 19, 99, 202, 101]",7,67693,['Marksman'],Mana,675,104,361,39.0,330,29,4.5,30,1.3,550,3.75,0.7,8.05,0.65,0,0,62,3.6,2.7,0.679,9,3,1,8
4,100,f7varPrwVhatGN_N90WqYc_9ZBHhB2s30FKHNkhy_gdtKw,350,False,5003,5008,5008,8000,8200,8229,8226,8009,8017,"[82, 19, 99, 202, 101]",7,431029,"['Support', 'Mage']",Mana,500,69,440,45.0,330,25,4.2,25,1.1,425,5.0,0.55,10.0,0.4,0,0,49,3.1,1.0,0.625,5,1,8,2
5,200,-vpx6UdiG8y7TrTg9xomfhhpD7BsuetWBQlI9xFqYfxSZ4c,82,True,5003,5008,5005,8400,8000,8010,9111,8473,8453,"[31, 25, 887, 119, 350]",7,121252,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
6,200,euaO3vxb1JK_Kx1MqK-Qv2T-uLHaLXgfH3jownTTRiqS,19,True,5003,5008,5005,8200,8000,8005,9111,8234,8232,"[31, 25, 887, 119, 350]",7,283840,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
7,200,kS_UrwoPqtozOQyTu99le73V6-lrEpJmo7Lktl5E0dw_5g,99,True,5002,5008,5005,8300,8200,8229,8226,8345,8347,"[31, 25, 887, 119, 350]",5,32684,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
8,200,_0QTGs71zDs09p-CD_zxZdP2k61AMCT46axJDPhgoG5OY4A,202,True,5002,5008,5008,8200,8000,8021,8009,8275,8234,"[31, 25, 887, 119, 350]",7,641629,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,gvidCPhXvyVLiCZhZGUYLThCkq-Hq46mTWjuUCaBZ9ew,101,True,5002,5008,5008,8000,8200,8229,8226,8014,8009,"[31, 25, 887, 119, 350]",7,243019,['Mage'],Mana,596,106,459,22.0,340,22,4.7,30,1.3,525,5.5,0.55,8.0,0.8,0,0,55,3.0,1.36,0.625,1,3,10,8
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,122,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[80, 20, 157, 202, 235]",7,600267,"['Fighter', 'Tank']",Mana,652,114,263,58.0,340,39,5.2,32,2.05,175,10.0,0.95,6.6,0.35,0,0,64,5.0,1.0,0.625,9,5,1,2
1,100,37fTQuLYsayP_o2Czot18l_JXiFFo8J2Jm7ZaIykr-R7,141,True,5002,5008,5007,8200,8100,8128,8143,8210,8236,"[80, 20, 157, 202, 235]",7,245839,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,777,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[80, 20, 157, 202, 235]",7,89486,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
3,100,4wj701yKE_O7C5dIsqKI0dAIDRvK4uTSpWXOJoGmuXVNv-4,51,True,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[80, 20, 157, 202, 235]",7,146099,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,U0IgJfSmmWXHnBN4gnYhrchipNE2JM2CQCOMyq8CEwHq6w,40,True,5002,5008,5008,8100,8200,8229,8226,8105,8139,"[80, 20, 157, 202, 235]",7,407611,"['Support', 'Mage']",Mana,570,84,350,64.0,325,28,5.0,30,1.3,500,5.5,0.55,11.5,0.4,0,0,52,3.0,3.0,0.625,3,5,7,7
5,200,W9GunVu0TE8h7_jb9Ms4ue6ZqM6LNDzywlN-wmo9VbKElq4,80,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[122, 141, 777, 51, 40]",7,98174,"['Fighter', 'Assassin']",Mana,650,109,317,31.0,345,40,4.95,28,2.05,175,6.0,0.65,7.35,0.45,0,0,64,3.3,2.95,0.658,9,4,3,4
6,200,bnxZzPv6cZTwsz9qxUWIdxzGiyBSTS_oQuBdde77qHgw2hw,20,False,5002,5002,5007,8000,8200,8230,8275,9111,9105,"[122, 141, 777, 51, 40]",5,30910,"['Tank', 'Fighter']",Mana,610,90,280,42.0,345,29,4.2,32,2.05,125,5.0,0.8,7.0,0.5,0,0,61,3.0,2.25,0.625,4,6,7,4
7,200,E1Yazs2YzWcfWXltaAt7x4YtCJu1wOvajsqTbxMsqZHP9QQ,157,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[122, 141, 777, 51, 40]",7,448652,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
8,200,-GIl8EYOOp3cGQrFSglWty-oE705am13qbPkjyvfJMfBZQ,202,False,5002,5008,5008,8000,8100,8128,8139,8009,9103,"[122, 141, 777, 51, 40]",7,201506,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,wAUc6627F1xgarUDRqsOt9D7tRKjoDK4oZkVFHao9Xk6,235,False,5002,5008,5005,8000,8300,8351,8304,8009,9104,"[122, 141, 777, 51, 40]",7,73140,"['Marksman', 'Support']",Mana,530,89,350,45.0,330,28,4.7,30,1.3,600,3.5,0.55,11.5,0.7,0,0,50,0.0,4.0,0.625,7,2,6,7
0,100,khRR-nO-sq3UblQ62QWUaHoQTR2hqtUvHV9sFIFJsjddWQ,133,False,5003,5008,5005,8100,8000,8005,9101,8143,8135,"[82, 19, 887, 21, 89]",4,16968,"['Marksman', 'Assassin']",Mana,603,99,269,35.0,335,28,4.7,30,1.3,525,5.5,0.55,7.0,0.4,0,0,59,2.4,3.1,0.668,9,4,2,5
1,100,YRoCJYn98Bx9TtOGc1m3TtmaSDjHq7m5UmM1TINB_mqQ,9,False,5002,5008,5008,8200,8100,8128,8139,8236,8210,"[82, 19, 887, 21, 89]",5,26216,"['Mage', 'Support']",Mana,650,106,500,28.0,335,34,4.7,30,1.3,480,5.5,0.6,8.0,0.8,0,0,55,2.65,2.11,0.625,2,3,9,9
2,100,SOQ1WN86eGwXziYZQkUgbluBsTdbl8pJQ1xxRaYU0BYZIw,236,False,5002,5008,5005,8100,8000,8005,9111,8139,8135,"[82, 19, 887, 21, 89]",7,67386,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
3,100,bnuD4JY8BhXfpBNapLAI-xl53Y86Pf9qGy0QYA7SGgriYg,145,False,5002,5008,5005,8000,8100,9923,8139,8009,9103,"[82, 19, 887, 21, 89]",6,74731,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
4,100,VeORvzzfCm7KNHm75dfnkN6SYH-6MUXR5H0LlRRhFrCabw,497,False,5003,5002,5007,8200,8400,8465,8463,8232,8226,"[82, 19, 887, 21, 89]",7,90973,['Support'],Mana,610,99,315,50.0,335,30,4.9,32,2.05,300,5.0,0.5,8.75,0.5,0,0,62,3.5,3.0,0.635,2,4,8,5
5,200,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,82,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[133, 9, 236, 145, 497]",7,141444,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
6,200,fxPVMijWQJutq4BIMyZ2uhuDFsUBZ1ZMqvg-FBYI3BpeVV8,19,True,5002,5008,5005,8200,8000,8005,9111,8275,8232,"[133, 9, 236, 145, 497]",7,506139,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
7,200,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,887,True,5002,5008,5005,8400,8000,8010,8009,8473,8453,"[133, 9, 236, 145, 497]",2,3479,"['Fighter', 'Assassin']",Mana,620,109,330,40.0,340,39,5.2,32,2.05,150,8.5,0.9,7.5,0.7,0,0,63,3.0,2.25,0.69,7,4,5,5
8,200,-b50fhRQT6t6nXlpSqUj9cHH-RxhYUDT_GLu6PFZRwpHaw,21,True,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[133, 9, 236, 145, 497]",7,168183,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
9,200,VDWmNZpbMzP1QS_GRBWJWZ6rcFWY0rWbZYqk5WPfZLiLqjw,89,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[133, 9, 236, 145, 497]",7,735426,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,122,True,5002,5008,5005,8400,8000,8010,9111,8473,8453,"[83, 64, 245, 222, 235]",7,600267,"['Fighter', 'Tank']",Mana,652,114,263,58.0,340,39,5.2,32,2.05,175,10.0,0.95,6.6,0.35,0,0,64,5.0,1.0,0.625,9,5,1,2
1,100,G2swmRaZKhIfL_Ru3TtPIfOKZPQjxr8jKtTwjsnCjhEaeA,131,True,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[83, 64, 245, 222, 235]",5,34304,"['Fighter', 'Mage']",Mana,640,109,375,25.0,345,31,4.3,32,2.05,150,6.5,0.85,8.0,0.8,0,0,57,3.0,2.25,0.625,7,6,8,4
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,238,True,5003,5008,5008,8200,8100,8112,8139,8224,8237,"[83, 64, 245, 222, 235]",6,46030,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
3,100,_yFScpd0HokpZlRmc066ZIjZHjvhJ4JK8TJK_HbFa41OHQ,360,True,5002,5008,5005,8100,8000,8010,8009,8139,8135,"[83, 64, 245, 222, 235]",4,19358,['Marksman'],Mana,600,108,349,38.0,335,26,4.7,30,1.3,500,3.25,0.55,8.2,0.7,0,0,57,3.3,3.3,0.658,8,5,3,6
4,100,gGqk4u6M_RT4oqC_wEh56FJAZFR8SRLkBp5BvswQaNDlNQ,43,True,5002,5008,5008,8300,8200,8229,8226,8304,8345,"[83, 64, 245, 222, 235]",7,85343,"['Mage', 'Support']",Mana,604,109,374,50.0,335,28,5.0,30,1.3,525,5.5,0.55,13.0,0.5,0,0,51,3.3,2.3,0.625,1,7,8,5
5,200,xmEK2Cn0bWRlsoBfK374bjQJHmhMKmVpX3ytEX5m8gOb4qc,83,False,5002,5008,5005,8000,8400,8437,8446,9101,9103,"[122, 131, 238, 360, 43]",4,13932,"['Fighter', 'Tank']",Mana,650,114,300,60.0,340,39,5.2,32,2.05,175,8.0,0.8,7.5,0.75,0,0,62,5.0,2.0,0.625,6,6,4,6
6,200,irVp7_Xa742jZ9hG9naR6UN9jnoL0hKWs-Poj5bWgb0DU8s,64,False,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[122, 131, 238, 360, 43]",2,3389,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
7,200,UQWh9bwP8q9YifKfqffbfwrg8oDH-CZ2mKnpCg46LEEvHj8,245,False,5003,5008,5008,8300,8100,8112,8143,8345,8352,"[122, 131, 238, 360, 43]",5,102292,"['Assassin', 'Fighter']",Mana,655,99,280,70.0,340,32,4.2,32,2.05,125,9.0,0.9,7.0,0.8,0,0,58,3.0,3.3,0.688,5,3,7,8
8,200,aB-QqsgREEug0LDfZPe9I16QvXLvVxp7Akzy4jStDkTWYV8,222,False,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[122, 131, 238, 360, 43]",7,1140586,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
9,200,4f_fDlTMHXm3Z447dh0HLB0qhjRY1KyEhGUH2OHJZZe3zXYmqYOyJxTC0A,235,False,5002,5008,5005,8000,8300,8351,8304,8009,8014,"[122, 131, 238, 360, 43]",7,49383,"['Marksman', 'Support']",Mana,530,89,350,45.0,330,28,4.7,30,1.3,600,3.5,0.55,11.5,0.7,0,0,50,0.0,4.0,0.625,7,2,6,7
0,100,5btMy418s0HQKurY_GlOlzQLAyx-QUGT3nZuZmeWjZxp8AI,82,True,5002,5008,5005,8400,8000,8010,9111,8473,8453,"[75, 64, 101, 202, 26]",7,216594,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
1,100,HHebqOCRdaltaV4XHE8bhkDI9eGxtb2d_GTE1-rv4JLo5bY,78,True,5002,5008,5008,8200,8100,8112,8126,8234,8232,"[75, 64, 101, 202, 26]",6,25458,"['Tank', 'Fighter']",Mana,610,104,280,40.0,345,38,4.7,32,2.05,125,8.0,0.8,7.0,0.7,0,0,64,4.0,2.5,0.625,6,7,2,6
2,100,W_xxOddKyiNGoJzVJR97kjPpeNt71LHMq3k6UOLVJhqqfw,238,True,5003,5008,5008,8200,8100,8112,8139,8210,8237,"[75, 64, 101, 202, 26]",7,287934,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
3,100,EfjlEyF4MVJBBsjoQoiSRVpoXWvQPs9RcUXy925RJ53q,115,True,5002,5008,5008,8300,8200,8229,8226,8345,8304,"[75, 64, 101, 202, 26]",3,12340,['Mage'],Mana,606,106,480,23.5,325,22,4.5,30,1.3,550,6.5,0.6,8.0,0.8,0,0,54,3.1,2.0,0.656,2,4,9,4
4,100,W_p-9ynVdTmcOZ6JQ2v1lyxFoRHfnlF5uTjfaFUe6-z12wI,555,True,5003,5008,5007,8400,8100,9923,8139,8473,8242,"[75, 64, 101, 202, 26]",5,27730,"['Support', 'Assassin']",Mana,670,104,415,50.0,330,45,4.7,32,2.05,150,7.0,0.5,8.0,1.0,0,0,62,2.0,2.5,0.667,9,3,1,7
5,200,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,75,False,5002,5008,5005,8100,8400,8437,8446,8139,8135,"[82, 78, 238, 115, 555]",7,82464,"['Fighter', 'Tank']",Mana,631,104,326,62.0,350,34,4.7,32,2.05,125,9.0,0.9,7.45,0.5,0,0,67,3.5,3.48,0.638,7,5,6,6
6,200,eBYwoP1XauxOEXvUaFkhSxX20FfUU2nPz7sLhQJ_bMiSQYIPxLAVsKpljg,64,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[82, 78, 238, 115, 555]",5,26067,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
7,200,h7qr88QUi1ou2XH9smIA26Gd1gQQmcn3OUFDQgJ8aLNW,101,False,5002,5008,5008,8300,8200,8229,8226,8345,8347,"[82, 78, 238, 115, 555]",5,65693,['Mage'],Mana,596,106,459,22.0,340,22,4.7,30,1.3,525,5.5,0.55,8.0,0.8,0,0,55,3.0,1.36,0.625,1,3,10,8
8,200,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,202,False,5003,5008,5008,8000,8100,8128,8139,9103,9101,"[82, 78, 238, 115, 555]",7,325364,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,OhhvhXeaW1t8ol6u3ExMn0IzJ8I6RT5MNgVjEQaq2PBU_A,26,False,5002,5008,5008,8000,8200,8229,8226,9111,8014,"[82, 78, 238, 115, 555]",7,362990,"['Support', 'Mage']",Mana,574,96,452,50.0,335,24,5.0,30,1.3,550,5.5,0.5,11.35,0.8,0,0,52,3.0,2.13,0.625,2,5,8,6
0,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,157,True,5002,5008,5005,8100,8000,8010,9101,8139,8135,"[266, 131, 166, 222, 89]",6,57086,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,79,True,5002,5008,5008,8300,8100,8124,8143,8321,8313,"[266, 131, 166, 222, 89]",5,34466,"['Fighter', 'Mage']",Mana,670,109,400,47.0,330,38,4.8,32,2.05,125,5.5,0.5,6.0,0.8,0,0,64,3.5,2.05,0.675,4,7,6,5
2,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,238,True,5002,5008,5005,8000,8100,8128,8143,9111,8014,"[266, 131, 166, 222, 89]",6,32622,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
3,100,uMV3jmoVfObiwkbQCRtt5etS0-ASqI8Io-Lb-Ef_Vli4NlA,18,True,5002,5008,5005,8000,8100,9923,8139,9111,9103,"[266, 131, 166, 222, 89]",7,37210,"['Marksman', 'Assassin']",Mana,670,102,250,32.0,325,26,4.2,30,1.3,525,4.0,0.65,7.2,0.45,0,0,59,3.7,1.5,0.656,9,3,5,4
4,100,U2pvlGJWj-tzrcuFI6Tr0CytXSx_Y1VgXSdfGDXU_-mK0x4,61,True,5001,5002,5007,8300,8400,8465,8463,8304,8345,"[266, 131, 166, 222, 89]",6,91865,"['Mage', 'Support']",Mana,600,105,418,25.0,325,20,4.2,26,1.3,525,7.0,0.55,8.0,0.8,0,0,40,2.6,3.5,0.658,4,3,9,7
5,200,TLzzJVC1G56gASQ1Cq2I7refjOcPpAWpexf2_TfABWXvyw,266,False,5001,5008,5008,8100,8000,8010,9111,8126,8135,"[157, 79, 238, 18, 61]",6,61707,"['Fighter', 'Tank']",Blood Well,650,114,0,0.0,345,38,4.45,32,2.05,175,3.0,1.0,0.0,0.0,0,0,60,5.0,2.5,0.651,8,4,3,4
6,200,aa2JAcrEgUf9MTGvquKsQt5j-jcHq82yrEkYAwi4iTf-4cQ,131,False,5002,5008,5005,8200,8100,8112,8143,8226,8210,"[157, 79, 238, 18, 61]",7,141330,"['Fighter', 'Mage']",Mana,640,109,375,25.0,345,31,4.3,32,2.05,150,6.5,0.85,8.0,0.8,0,0,57,3.0,2.25,0.625,7,6,8,4
7,200,3JFTU1szT6Hn-PkxMTxBdUlojHRAyjdL79xdoPuMpPCwdA,166,False,5002,5008,5005,8000,8100,9923,8139,9111,8014,"[157, 79, 238, 18, 61]",5,29226,"['Marksman', 'Assassin']",Mana,630,104,350,40.0,330,26,4.2,30,1.3,500,3.75,0.65,8.2,0.7,0,0,52,3.5,4.0,0.638,0,0,0,0
8,200,kXIjfs082Fgu_kWnpmmVwO8hbTXEgbdgFN0QtesVYY81rw,222,False,5002,5008,5005,8300,8000,8008,8009,8345,8304,"[157, 79, 238, 18, 61]",7,193617,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
9,200,shzxZmW1SNLwLYN5fwfpGiJwXsdPxfMSXoMeXeSC2w974BE,89,False,5001,5002,5007,8300,8400,8439,8463,8347,8345,"[157, 79, 238, 18, 61]",5,28900,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
0,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,23,False,5002,5008,5005,8100,8000,8010,9101,8139,8135,"[126, 234, 238, 145, 63]",4,15453,"['Fighter', 'Assassin']",Fury,696,115,100,0.0,345,33,4.3,32,2.05,125,8.5,0.9,0.0,0.0,0,0,72,4.0,2.9,0.67,10,5,2,5
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,48,False,5002,5008,5005,8200,8000,8005,9111,8275,8232,"[126, 234, 238, 145, 63]",5,56146,"['Fighter', 'Tank']",Mana,686,110,340,45.0,350,37,3.9,32,2.05,175,6.0,0.75,7.5,0.6,0,0,68,3.0,2.9,0.67,7,6,2,5
