index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
0,100,RMWEAXSjVYyWNme4RJ12w83Hwgc0bGoxI_GCaNTE2e7gZQ,875,True,5002,5008,5005,8400,8000,8010,9111,8473,8242,"[157, 19, 777, 22, 117]",2,2674,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
1,100,QGBlg8-e_hIMy4nEllcrGkb8LLMScfRqB1sulaIsAwgVbVQ,32,True,5002,5008,5005,8100,8000,8010,9111,8126,8135,"[157, 19, 777, 22, 117]",6,58989,"['Tank', 'Mage']",Mana,685,94,285,40.0,335,30,4.0,32,2.05,125,9.0,0.85,7.4,0.55,0,0,53,3.8,2.18,0.736,2,6,8,3
2,100,kaIToYYvppV5iO9yKGnDZBW7VBcYcJu02ntQ2J4mVeHBnw,517,True,5002,5008,5008,8100,8000,8010,9111,8135,8139,"[157, 19, 777, 22, 117]",5,24331,"['Mage', 'Assassin']",Mana,575,129,310,70.0,340,27,5.2,32,2.55,175,9.0,0.9,8.0,0.8,0,0,61,3.0,3.5,0.645,3,4,8,5
3,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,110,True,5002,5008,5005,8300,8100,9923,8139,8345,8347,"[157, 19, 777, 22, 117]",5,43997,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
4,100,3edUFNasfMeROZrm0Mt0Pz6p3XbztILz81Qi2HWyTgQZrGw,89,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[157, 19, 777, 22, 117]",7,96992,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,rEyZxUHKSt2Jnm5OfWwH5b733YuoIT94NPq8ft8D-mao7yg,157,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[875, 32, 517, 110, 89]",7,204757,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
6,200,xutm9F3pOO-eRmLOemINUUnkyU5-51K4ODNjdBEXv5Tsfgs,19,False,5002,5008,5005,8100,8000,8010,9111,8143,8135,"[875, 32, 517, 110, 89]",3,8395,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
7,200,Tu1uK3PvRDcP_rHnjv3L4q1DZz9wbNb8C6TwL_xIEgX0p4g,777,False,5002,5008,5005,8100,8000,8021,9111,8139,8135,"[875, 32, 517, 110, 89]",7,103265,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,t7osd7soFzeOmxCUhF-5i_tAvRW-IKgHAV72bq-ipJrJ1DOFzNDOKCGljw,22,False,5002,5008,5005,8300,8100,9923,8126,8345,8410,"[875, 32, 517, 110, 89]",3,12000,"['Marksman', 'Support']",Mana,640,101,280,35.0,325,26,4.6,30,1.3,600,3.5,0.55,7.0,0.65,0,0,59,2.95,3.33,0.658,7,3,2,4
9,200,10QpBud3nfHlaIGXKN78hm-ETImP7eNjptp5_0l8KFkDFA,117,False,5002,5008,5008,8000,8400,8437,8463,8009,8014,"[875, 32, 517, 110, 89]",5,26827,"['Support', 'Mage']",Mana,595,88,350,55.0,330,26,4.9,30,1.3,550,6.0,0.6,11.0,0.6,0,0,47,2.6,2.25,0.625,4,5,7,5
0,100,Hq2mom14l2HtTlCDXXP3pvKoc209GtVfw04SABwDl3xLig,887,False,5002,5008,5005,8400,8000,8010,8009,8473,8453,"[517, 64, 34, 81, 43]",3,6359,"['Fighter', 'Assassin']",Mana,620,109,330,40.0,340,39,5.2,32,2.05,150,8.5,0.9,7.5,0.7,0,0,63,3.0,2.25,0.69,7,4,5,5
1,100,JU8gSNk9oca51NqHuHN22NgQPe7tPQ7JrJMJn049KblbkfbNDkXpGSZmQg,11,False,5002,5008,5005,8000,8100,9923,8143,9111,9104,"[517, 64, 34, 81, 43]",2,4026,"['Assassin', 'Fighter']",Mana,669,100,251,42.0,355,33,4.2,32,2.05,175,7.5,0.65,7.25,0.45,0,0,65,2.2,2.0,0.679,10,4,2,4
2,100,wSp4sque-CxxF4I3UCmqDHG7ZAYlrUKSlbOz0nXaFYIWyeA,777,False,5003,5008,5008,8100,8000,8005,9111,8126,8105,"[517, 64, 34, 81, 43]",7,120884,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
3,100,mCz48uNTwOiCHsov4jFVITAIM661Ozg7waiywi6xu8h7,236,False,5002,5008,5005,8200,8000,8005,9111,8275,8236,"[517, 64, 34, 81, 43]",4,17959,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
4,100,RKZsxOxt2kSuCdUB73IZgMVHbUEO3llEsakIieeprRZqUA,201,False,5002,5002,5007,8300,8400,8439,8446,8345,8347,"[517, 64, 34, 81, 43]",5,29961,"['Support', 'Tank']",Mana,610,112,311,45.0,335,47,5.2,32,2.05,125,8.5,1.0,6.0,0.8,0,0,55,3.2,3.5,0.644,3,9,4,3
5,200,bfZxwq60W1hY52Vh5J7DbnAXIhI4_W28Ga8biEX3EgHhFTc,517,True,5003,5008,5008,8300,8000,8010,8009,8345,8347,"[887, 11, 777, 236, 201]",7,41144,"['Mage', 'Assassin']",Mana,575,129,310,70.0,340,27,5.2,32,2.55,175,9.0,0.9,8.0,0.8,0,0,61,3.0,3.5,0.645,3,4,8,5
6,200,OHT74eM1XF7QNgvqlPN04eBL5pv8zwg2_9O2cz2rj1NpJg,64,True,5002,5002,5005,8400,8100,8112,8139,8473,8453,"[887, 11, 777, 236, 201]",6,70179,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
7,200,EZcpooP3HQ5fPkQwJqr6RuSSILNCw65lKWphefIxngYrJcqQppgMyPnPpg,34,True,5002,5008,5008,8000,8100,8112,8139,8009,8014,"[887, 11, 777, 236, 201]",5,42495,"['Mage', 'Support']",Mana,550,92,495,45.0,325,21,4.9,30,1.3,600,5.5,0.55,8.0,0.8,0,0,51,3.2,1.68,0.625,1,4,10,10
8,200,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,81,True,5002,5008,5005,8200,8000,8010,8009,8226,8210,"[887, 11, 777, 236, 201]",6,66179,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
9,200,3edUFNasfMeROZrm0Mt0Pz6p3XbztILz81Qi2HWyTgQZrGw,43,True,5002,5008,5008,8300,8200,8229,8226,8345,8347,"[887, 11, 777, 236, 201]",6,61242,"['Mage', 'Support']",Mana,604,109,374,50.0,335,28,5.0,30,1.3,525,5.5,0.55,13.0,0.5,0,0,51,3.3,2.3,0.625,1,7,8,5
0,100,fEqW97GIPzj9wudcWLv3Ql9s0fbLhrXXLMlUc0exQ8I5vvQ,62,False,5002,5008,5005,8300,8000,8010,9111,8304,8345,"[39, 76, 166, 67, 53]",7,292291,"['Fighter', 'Tank']",Mana,610,99,300,65.0,340,31,4.7,28,2.05,175,3.5,0.65,8.0,0.65,0,0,66,3.5,3.0,0.69,8,5,2,3
1,100,IE4DlOVaK4lf8cFh1-JAA8qZzozWOElitO61KyjVM6RjpJM,35,False,5002,5008,5008,8200,8100,8128,8126,8210,8236,"[39, 76, 166, 67, 53]",7,614953,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
2,100,K1YIkytn7uiDtcSEnnGSJk8fCBhC8WizkEx-RW56_fRAGE0,91,False,5003,5008,5008,8100,8000,8010,8009,8139,8135,"[39, 76, 166, 67, 53]",5,55555,['Assassin'],Mana,658,109,400,37.0,335,30,4.7,39,2.05,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,9,3,1,7
3,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,110,False,5002,5008,5005,8300,8100,9923,8139,8345,8347,"[39, 76, 166, 67, 53]",5,43997,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
4,100,3edUFNasfMeROZrm0Mt0Pz6p3XbztILz81Qi2HWyTgQZrGw,89,False,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[39, 76, 166, 67, 53]",7,96992,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,UkLR9Cwy-fNnlmwlhoaIVyah9yDIT3qpSuS2sm1fS4_img,39,True,5002,5008,5005,8100,8000,8010,9111,8143,8135,"[62, 35, 91, 110, 89]",7,126894,"['Fighter', 'Assassin']",Mana,590,124,350,50.0,335,36,4.7,30,2.05,200,8.5,0.85,8.0,0.8,0,0,65,4.0,2.5,0.656,7,4,5,5
6,200,7osIqE3RpjwDEvYl-6zH06f0SmBZdaVLSgF8HewSUM7BXA,76,True,5002,5008,5005,8200,8100,8128,8143,8236,8233,"[62, 35, 91, 110, 89]",4,17312,"['Assassin', 'Mage']",Mana,610,109,295,45.0,335,32,5.0,30,1.3,525,6.0,0.6,6.0,0.8,0,0,58,3.5,3.22,0.638,5,4,7,8
7,200,uR7pEe0Lm5bLQwDo2odZ2Y1cjXUy6_0Jl4DD2WmlI5c2JQ,166,True,5002,5008,5005,8400,8000,8005,8009,8401,8473,"[62, 35, 91, 110, 89]",3,12551,"['Marksman', 'Assassin']",Mana,630,104,350,40.0,330,26,4.2,30,1.3,500,3.75,0.65,8.2,0.7,0,0,52,3.5,4.0,0.638,0,0,0,0
8,200,XP3GNxM372tXlbSGiFYkGXr4qBOKMzFkKwpIb1ibGUpKEi8,67,True,5003,5008,5005,8100,8000,8005,9101,8139,8135,"[62, 35, 91, 110, 89]",7,85985,"['Marksman', 'Assassin']",Mana,550,103,232,35.0,330,23,4.6,30,1.3,550,3.5,0.55,7.0,0.4,0,0,60,2.35,3.3,0.658,10,1,1,8
9,200,WAgDqg31WAn8M-RlGrvDW0d-h5aeH1g_BiA5IB0TMk4gvfI,53,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[62, 35, 91, 110, 89]",3,6167,"['Tank', 'Fighter']",Mana,633,109,267,40.0,325,40,4.7,28,2.05,125,7.5,0.75,8.5,0.8,0,0,62,3.5,1.13,0.65,4,8,5,4
0,100,yvJ37B4gwDaaxNp60UWLQU2XBBK_020NOOkPiMBefnKM8pgDac_pw4I9IA,114,False,5002,5008,5005,8400,8000,8010,9111,8473,8446,"[420, 9, 245, 110, 25]",7,177493,"['Fighter', 'Assassin']",Mana,620,99,300,60.0,345,33,4.7,32,2.05,150,8.5,0.55,8.0,0.7,0,0,68,3.3,3.2,0.69,10,4,2,3
1,100,P4Eeuj-oBiI3QpkMtrQDNkzO-uS7e-U-bfgaP00xsKjouw,131,False,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[420, 9, 245, 110, 25]",4,15132,"['Fighter', 'Mage']",Mana,640,109,375,25.0,345,31,4.3,32,2.05,150,6.5,0.85,8.0,0.8,0,0,57,3.0,2.25,0.625,7,6,8,4
2,100,Jxyzpn_UyrLuWGKlTJXvBb_-h9kRfV1825a0tlVcEMLXol4,157,False,5003,5008,5005,8400,8000,8010,9111,8473,8453,"[420, 9, 245, 110, 25]",5,33920,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
3,100,mhpHqcSEtRhTmw6DvSunUSJp-grhM5y3eHkEnrO1PDzHdF8,22,False,5002,5008,5005,8300,8000,8008,8009,8345,8410,"[420, 9, 245, 110, 25]",7,112230,"['Marksman', 'Support']",Mana,640,101,280,35.0,325,26,4.6,30,1.3,600,3.5,0.55,7.0,0.65,0,0,59,2.95,3.33,0.658,7,3,2,4
4,100,i3FFBC5-RpSg7IVYZur3nEQ5EMtzqORlTS67hO0VgL0o1-pPqWx2aEJ2dg,412,False,5001,5008,5008,8100,8200,8229,8226,8138,8105,"[420, 9, 245, 110, 25]",2,4559,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,wf1pWxUtH27Od_hSHZbepVEe3dQkupdwq12KLAZTMSlfuQ,420,True,5002,5008,5005,8100,8000,8010,9111,8135,8139,"[114, 131, 157, 22, 412]",6,46114,"['Fighter', 'Tank']",Mana,656,109,300,50.0,350,35,5.0,32,2.05,125,9.5,0.8,7.5,0.75,0,0,68,5.0,2.5,0.625,8,6,3,4
6,200,rebmyNOs9acE3SVngiCvOgtzKhnzrTrDENSjAAe6prqTzsk,9,True,5002,5008,5008,8300,8100,8112,8126,8313,8347,"[114, 131, 157, 22, 412]",4,16893,"['Mage', 'Support']",Mana,650,106,500,28.0,335,34,4.7,30,1.3,480,5.5,0.6,8.0,0.8,0,0,55,2.65,2.11,0.625,2,3,9,9
7,200,RrTRNtSbVgxRxWbS2RO0H53HCp9IwI98mhrQZLh-No96Rw,245,True,5001,5008,5008,8200,8100,8112,8143,8233,8237,"[114, 131, 157, 22, 412]",6,88398,"['Assassin', 'Fighter']",Mana,655,99,280,70.0,340,32,4.2,32,2.05,125,9.0,0.9,7.0,0.8,0,0,58,3.0,3.3,0.688,5,3,7,8
8,200,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,110,True,5002,5008,5005,8300,8100,9923,8139,8345,8347,"[114, 131, 157, 22, 412]",5,43997,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
9,200,3edUFNasfMeROZrm0Mt0Pz6p3XbztILz81Qi2HWyTgQZrGw,25,True,5002,5008,5008,8300,8200,8229,8226,8313,8345,"[114, 131, 157, 22, 412]",7,131323,"['Mage', 'Support']",Mana,630,104,340,60.0,335,25,5.0,30,1.3,450,5.5,0.4,11.0,0.4,0,0,56,3.5,1.53,0.625,1,6,8,1
0,100,EzH0jz5drUE0waunYcJlrQqh7qxbpbevnPCi85qDAAr3o2w,516,True,5002,5008,5005,8300,8400,8437,8446,8352,8345,"[82, 234, 23, 96, 235]",6,74086,"['Tank', 'Fighter']",Mana,660,109,341,65.0,335,33,5.2,32,2.05,175,9.0,0.9,8.0,0.6,0,0,69,3.5,2.0,0.625,5,9,3,5
1,100,DzU20NpNt1pmi9lpNvG0wbFOrxqTt4_fIiF24EGJwl3-m8XkbCuBbD8yWw,11,True,5002,5003,5005,8100,8000,8010,9111,8138,8135,"[82, 234, 23, 96, 235]",7,412576,"['Assassin', 'Fighter']",Mana,669,100,251,42.0,355,33,4.2,32,2.05,175,7.5,0.65,7.25,0.45,0,0,65,2.2,2.0,0.679,10,4,2,4
2,100,RqGO-49IVXoEF2Do5x5QnYGKewIS8gzJIHrH5NQNFBoDSg,161,True,5003,5008,5008,8300,8200,8229,8226,8304,8345,"[82, 234, 23, 96, 235]",7,1031687,['Mage'],Mana,590,102,469,21.0,340,22,4.7,30,1.3,525,5.5,0.55,8.0,0.8,0,0,55,3.1416,1.36,0.625,2,2,10,8
3,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,51,True,5002,5008,5005,8100,8000,8021,8009,8139,8135,"[82, 234, 23, 96, 235]",5,42118,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,3edUFNasfMeROZrm0Mt0Pz6p3XbztILz81Qi2HWyTgQZrGw,117,True,5002,5008,5008,8300,8200,8214,8226,8345,8347,"[82, 234, 23, 96, 235]",6,33947,"['Support', 'Mage']",Mana,595,88,350,55.0,330,26,4.9,30,1.3,550,6.0,0.6,11.0,0.6,0,0,47,2.6,2.25,0.625,4,5,7,5
5,200,3Ne7PQfmfRPsIrqAggO_QziMWlrr7DusFl5FkveGPFE,82,False,5002,5008,5007,8200,8000,8010,9111,8233,8237,"[516, 11, 161, 51, 117]",7,87087,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
6,200,5qdJL1t2SsOu_gJm0ZbzNVCABM3Kms7LNr5X_Rpdu-lAEKs,234,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[516, 11, 161, 51, 117]",3,10108,"['Assassin', 'Fighter']",None,630,109,10000,0.0,345,34,5.2,32,2.05,200,7.0,0.7,0.0,0.0,0,0,57,3.5,2.5,0.658,6,4,2,5
7,200,4-sEjGEsMN045J3EcySG2fmhwXQO4g4msrr_7PaVIHwWTg,23,False,5003,5008,5005,8400,8000,8021,9111,8473,8453,"[516, 11, 161, 51, 117]",6,77904,"['Fighter', 'Assassin']",Fury,696,115,100,0.0,345,33,4.3,32,2.05,125,8.5,0.9,0.0,0.0,0,0,72,4.0,2.9,0.67,10,5,2,5
8,200,Y2RZfprVrAvICGAoh3eLYItbQ78n21hu68dc7P-NDUXudw,96,False,5001,5008,5005,8200,8000,8008,9111,8236,8210,"[516, 11, 161, 51, 117]",6,37014,"['Marksman', 'Mage']",Mana,635,99,325,40.0,330,24,4.45,30,1.3,500,3.75,0.55,8.75,0.7,0,0,61,3.1,2.65,0.665,8,2,5,6
9,200,XcEZdzU6YNWEgyiTd3P5tq7FnetqTMZtNy2e1MKQOf-45g,235,False,5002,5008,5008,8000,8300,8351,8313,8009,8014,"[516, 11, 161, 51, 117]",7,111835,"['Marksman', 'Support']",Mana,530,89,350,45.0,330,28,4.7,30,1.3,600,3.5,0.55,11.5,0.7,0,0,50,0.0,4.0,0.625,7,2,6,7
0,100,vCpWAxulRQsjNBLr8tcZO86Krj8DwftnbNpp5FgA-abB6V8,14,True,5002,5008,5005,8300,8400,8437,8446,8345,8352,"[98, 32, 166, 12, 67]",7,139263,"['Tank', 'Fighter']",Mana,655,87,400,52.0,345,32,4.2,32,2.05,175,7.5,0.8,8.0,0.6,0,0,68,4.0,1.3,0.679,5,9,3,5
1,100,nEGKg7GYsLPPRjYyXluYEcVCcEZwXqkTRVMY-Jq3MMaX7Q,131,True,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[98, 32, 166, 12, 67]",4,18794,"['Fighter', 'Mage']",Mana,640,109,375,25.0,345,31,4.3,32,2.05,150,6.5,0.85,8.0,0.8,0,0,57,3.0,2.25,0.625,7,6,8,4
