index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
7,200,lGgvOZrNFWhPupVDyd_TvfZaG9mwLYtOTOJaEwKYnsQO,54,True,5003,5008,5008,8100,8200,8229,8226,8126,8138,"[75, 48, 517, 22, 201]",7,183883,"['Tank', 'Fighter']",Mana,644,104,280,60.0,335,37,4.95,28,2.05,125,7.0,0.55,7.3,0.55,0,0,62,4.0,3.4,0.736,5,9,7,2
8,200,PM3SpYY3Xp8dlseM4MP0n99sE4iVQHK_Je1BTCHWGVWKnzE,202,True,5002,5008,5008,8300,8000,8021,8009,8345,8352,"[75, 48, 517, 22, 201]",6,41766,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,HKO2oXb4u7lemU5I78o3qprebd3c7J-fMvRD5X17sUPLtP8,25,True,5002,5008,5008,8300,8200,8229,8226,8313,8345,"[75, 48, 517, 22, 201]",7,437574,"['Mage', 'Support']",Mana,630,104,340,60.0,335,25,5.0,30,1.3,450,5.5,0.4,11.0,0.4,0,0,56,3.5,1.53,0.625,1,6,8,1
0,100,_QWXEVMSS4qup291JqMuZz-NIeWuS1Vu-H6Zqty1Fr0n9lc,27,True,5002,5008,5008,8200,8000,8010,8009,8226,8234,"[516, 5, 13, 202, 412]",5,67190,"['Tank', 'Fighter']",Mana,650,99,330,45.0,345,34,4.7,32,2.05,125,9.5,0.55,7.5,0.55,0,0,63,3.4,1.9,0.613,4,8,7,5
1,100,mPQdOSj1DHsfSHVT1e1cflO-EN1GM0RbR7iEbsysGRc1AQ,11,True,5002,5008,5005,8000,8100,9923,8143,9111,9104,"[516, 5, 13, 202, 412]",7,81778,"['Assassin', 'Fighter']",Mana,669,100,251,42.0,355,33,4.2,32,2.05,175,7.5,0.65,7.25,0.45,0,0,65,2.2,2.0,0.679,10,4,2,4
2,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,42,True,5003,5008,5005,8100,8300,8369,8304,8139,8106,"[516, 5, 13, 202, 412]",5,39186,['Marksman'],Mana,588,105,350,54.0,325,28,4.7,30,1.3,550,5.5,0.55,7.4,0.55,0,0,55,2.8,2.3,0.638,8,3,6,6
3,100,mOxKRZAGw0bbfP5lBFN96NWj5ooH9hiDNWhEAau9h4N-ctY,51,True,5002,5008,5005,8200,8000,8021,8009,8233,8236,"[516, 5, 13, 202, 412]",7,525650,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,267,True,5002,5008,5008,8200,8100,8112,8126,8226,8237,"[516, 5, 13, 202, 412]",7,131796,"['Support', 'Mage']",Mana,560,88,365,43.0,335,29,5.2,30,1.3,550,5.5,0.55,11.5,0.4,0,0,51,3.1,2.61,0.644,4,3,7,5
5,200,yXTng7F9QRj3SaHOY2ob9hyZECyvd5VSxVKKWQ-CbEtca3Y,516,False,5002,5003,5008,8300,8400,8437,8446,8321,8313,"[27, 11, 42, 51, 267]",7,77329,"['Tank', 'Fighter']",Mana,660,109,341,65.0,335,33,5.2,32,2.05,175,9.0,0.9,8.0,0.6,0,0,69,3.5,2.0,0.625,5,9,3,5
6,200,DJ0sP54EIamfvxY1YkaS0BH3Zryf8mjhCE07u_96EWXk4g8,5,False,5002,5008,5005,8300,8000,8010,9111,8345,8304,"[27, 11, 42, 51, 267]",7,165613,"['Fighter', 'Assassin']",Mana,640,106,274,55.0,345,35,4.7,32,2.05,175,8.0,0.7,7.25,0.45,0,0,63,3.0,3.5,0.645,8,6,3,2
7,200,UFoSkEGvGWDh6ctc9etSk0u6Q5i_jLVdIdS1qy5-RFWNVXw,13,False,5003,5008,5005,8300,8200,8230,8226,8345,8352,"[27, 11, 42, 51, 267]",2,3024,"['Mage', 'Fighter']",Mana,645,124,300,70.0,340,22,4.2,32,1.3,550,8.0,0.8,8.0,1.0,0,0,58,3.0,2.11,0.625,2,2,10,7
8,200,gd6n0nXl0kt5_EpG5BxMmU4eQ9exvigZvegL0JAf3PG3,202,False,5002,5008,5008,8000,8100,8128,8139,8009,9103,"[27, 11, 42, 51, 267]",7,707085,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,M-yQEDovfPvNa6psqS90hXczbH8vlpduOjp50tQzbxcdsM_kb3xNcqu0Cw,412,False,5002,5008,5005,8300,8400,8439,8463,8410,8345,"[27, 11, 42, 51, 267]",2,4833,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
0,100,mPQdOSj1DHsfSHVT1e1cflO-EN1GM0RbR7iEbsysGRc1AQ,875,True,5002,5008,5005,8400,8000,8010,9111,8444,8242,"[92, 19, 55, 110, 412]",5,33099,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
1,100,auINpnt3xy0Ruz_aMuO8XhKDMZ_2XpV-Qhk5aAwhx26dSJE,154,True,5002,5008,5007,8000,8400,8439,8463,9111,9105,"[92, 19, 55, 110, 412]",7,374301,"['Tank', 'Fighter']",None,685,109,0,0.0,340,33,4.7,32,2.05,175,8.0,0.5,0.0,0.0,0,0,60,3.4,1.6,0.736,3,7,7,8
2,100,vSPCB_QUfH3wrkcr5YsFYriXeWoR-P8UTJGbHOD3LSJAV_8,238,True,5003,5008,5008,8200,8100,8112,8139,8210,8237,"[92, 19, 55, 110, 412]",7,238066,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
3,100,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,44,True,5002,5002,5005,8000,8400,8465,8463,8009,9105,"[92, 19, 55, 110, 412]",4,13047,"['Support', 'Fighter']",Mana,645,99,300,60.0,340,40,4.6,28,2.05,150,6.0,0.5,8.5,0.8,0,0,55,3.5,2.0,0.625,4,8,5,3
4,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,202,True,5002,5008,5008,8300,8000,8021,8009,8345,8352,"[92, 19, 55, 110, 412]",5,24400,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
5,200,h7hDzR2fSn558687QoW4Q5-8-e93O9YtCZG3DsaHIKKNvQ,92,False,5003,5008,5008,8400,8000,8010,9111,8444,8242,"[875, 154, 238, 44, 202]",3,11572,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
6,200,iyezEJC_Kh1Im6Azpt1EXTGG7cuWauvTXKJAtsPRgddV24s,19,False,5001,5008,5008,8200,8000,8005,9111,8233,8237,"[875, 154, 238, 44, 202]",7,75038,"['Fighter', 'Tank']",Mana,620,99,280,35.0,335,33,4.4,32,2.05,125,4.0,0.75,7.45,0.6,0,0,65,3.0,2.3,0.638,9,5,3,3
7,200,GnhPxXLkryjLeW6RfeV-m3S4-z80pyW25x5RC6np2rkkIg,55,False,5002,5008,5005,8200,8100,8112,8143,8224,8210,"[875, 154, 238, 44, 202]",3,10040,"['Assassin', 'Mage']",None,672,108,0,0.0,335,28,4.7,32,2.05,125,7.5,0.7,0.0,0.0,0,0,58,3.2,2.74,0.658,4,3,9,8
8,200,ioulPDCvPNgEwh-jL3Io6aaOML3ok87eb6mENtfW86LSOQ,110,False,5002,5008,5005,8300,8100,9923,8139,8345,8347,"[875, 154, 238, 44, 202]",7,30970,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
9,200,mYA2LPOXNZ_nGrJMFzuGbx1fEZtIuTJCWaEIFAcbA-bJF6Q,412,False,5002,5002,5007,8300,8400,8465,8401,8345,8347,"[875, 154, 238, 44, 202]",7,376758,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
0,100,4ztiHJc7zQVoiz-mVt3J2vfOvIMK2EQXc5iaNoG-aoKBJw,68,True,5002,5008,5008,8400,8200,8229,8275,8473,8242,"[92, 33, 42, 222, 12]",7,256281,"['Fighter', 'Mage']",Heat,625,105,150,0.0,345,36,4.7,28,1.55,125,7.0,0.6,0.0,0.0,0,0,61,3.2,1.85,0.644,3,6,8,10
1,100,x5NhwUqP9QuR1m5e8_TZhHE8hjy_JguIrhjTCA-5SlJVhvbPwTBubktI6Q,254,True,5002,5008,5005,8000,8100,9923,8143,9111,9104,"[92, 33, 42, 222, 12]",5,48599,"['Fighter', 'Assassin']",Mana,655,99,295,65.0,340,30,4.7,32,2.05,125,10.0,1.0,8.0,0.65,0,0,63,3.0,2.0,0.644,8,5,3,4
2,100,mItp69YP6yHpk_H48ojan0ITyVxwqTRIttHDb2na4gIXew,711,True,5002,5008,5008,8200,8100,8112,8126,8210,8237,"[92, 33, 42, 222, 12]",4,18497,['Mage'],Mana,590,104,490,32.0,335,23,4.45,28,1.3,550,6.5,0.6,6.0,0.8,0,0,54,2.75,1.0,0.669,0,0,0,0
3,100,zXl3ngZTyD5YyRKPhS14BYERa7LMKrU5jarrdDk0f_c,145,True,5002,5008,5005,8000,8100,9923,8139,9104,8014,"[92, 33, 42, 222, 12]",5,65381,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
4,100,e3nBg08JnQjb7UsvBjtHV4ZXgUmr9Zf9HPBBMaLYKeS-5g,89,True,5001,5002,5007,8000,8400,8439,8463,9105,8014,"[92, 33, 42, 222, 12]",6,58742,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,mPQdOSj1DHsfSHVT1e1cflO-EN1GM0RbR7iEbsysGRc1AQ,92,False,5003,5008,5008,8400,8000,8010,9111,8473,8242,"[68, 254, 711, 145, 89]",7,446778,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
6,200,Y3F-2OBksNw1yX79NY_jgblFFofrqW8o4pF4pOw03fkM-eU,33,False,5002,5003,5007,8000,8400,8439,8463,9104,8299,"[68, 254, 711, 145, 89]",7,70716,"['Tank', 'Fighter']",Mana,675,94,310,33.0,335,40,5.5,32,2.05,125,8.0,0.55,7.85,0.5,0,0,55,2.75,2.215,0.656,4,10,5,5
7,200,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,42,False,5003,5008,5005,8100,8300,8369,8304,8139,8106,"[68, 254, 711, 145, 89]",5,39186,['Marksman'],Mana,588,105,350,54.0,325,28,4.7,30,1.3,550,5.5,0.55,7.4,0.55,0,0,55,2.8,2.3,0.638,8,3,6,6
8,200,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,222,False,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[68, 254, 711, 145, 89]",7,135596,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
9,200,_QWXEVMSS4qup291JqMuZz-NIeWuS1Vu-H6Zqty1Fr0n9lc,12,False,5002,5002,5007,8300,8400,8439,8446,8345,8306,"[68, 254, 711, 145, 89]",7,276443,"['Tank', 'Support']",Mana,685,120,350,40.0,330,47,4.7,32,2.05,125,8.5,0.85,8.5,0.8,0,0,62,3.75,2.125,0.625,6,9,5,7
0,100,mPQdOSj1DHsfSHVT1e1cflO-EN1GM0RbR7iEbsysGRc1AQ,92,True,5002,5008,5008,8400,8000,8010,9111,8473,8242,"[67, 77, 99, 145, 875]",7,446778,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
1,100,Y3F-2OBksNw1yX79NY_jgblFFofrqW8o4pF4pOw03fkM-eU,33,True,5002,5002,5005,8000,8400,8439,8463,9111,9104,"[67, 77, 99, 145, 875]",7,70716,"['Tank', 'Fighter']",Mana,675,94,310,33.0,335,40,5.5,32,2.05,125,8.0,0.55,7.85,0.5,0,0,55,2.75,2.215,0.656,4,10,5,5
2,100,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,711,True,5003,5008,5005,8300,8100,8112,8139,8345,8352,"[67, 77, 99, 145, 875]",5,26719,['Mage'],Mana,590,104,490,32.0,335,23,4.45,28,1.3,550,6.5,0.6,6.0,0.8,0,0,54,2.75,1.0,0.669,0,0,0,0
3,100,mOxKRZAGw0bbfP5lBFN96NWj5ooH9hiDNWhEAau9h4N-ctY,51,True,5002,5008,5005,8200,8000,8021,8009,8233,8236,"[67, 77, 99, 145, 875]",7,525650,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,235,True,5002,5008,5005,8000,8300,8351,8304,8009,8014,"[67, 77, 99, 145, 875]",7,115769,"['Marksman', 'Support']",Mana,530,89,350,45.0,330,28,4.7,30,1.3,600,3.5,0.55,11.5,0.7,0,0,50,0.0,4.0,0.625,7,2,6,7
5,200,k7aHITTN_dmkLqpn-MTPAIPDOCT9jisCGF1zuPFOxdvr4x4,67,False,5002,5008,5005,8100,8000,8008,9111,8139,8135,"[92, 33, 711, 51, 235]",2,2437,"['Marksman', 'Assassin']",Mana,550,103,232,35.0,330,23,4.6,30,1.3,550,3.5,0.55,7.0,0.4,0,0,60,2.35,3.3,0.658,10,1,1,8
6,200,lrfHHK0iaQmU9ppAh3GCzLjlNB2KFZhe4LAZ70jhSVIYLA,77,False,5001,5008,5008,8200,8300,8369,8306,8234,8232,"[92, 33, 711, 51, 235]",7,70142,"['Fighter', 'Tank']",Mana,664,92,271,50.0,350,31,4.7,32,2.05,125,6.0,0.75,7.5,0.45,0,0,62,4.0,3.0,0.65,8,7,4,7
7,200,-Tzh8bfEhQVxKqjgvlpBX7855qKqzROcA5gX7OAU8ntB_g,99,False,5003,5008,5008,8100,8200,8229,8226,8126,8106,"[92, 33, 711, 51, 235]",6,72119,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
8,200,dbIfqlMdBRAD7uOn0ddEKQ2cZ0U5v1ni4orYb1-oz0Xa6y8,145,False,5002,5008,5005,8100,8000,8008,9111,8139,8135,"[92, 33, 711, 51, 235]",5,22102,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
9,200,Yh50WrXwWyXb2KTrNsDHRcZbrUtr--B577ANOsvisKB11Fc,875,False,5002,5008,5008,8000,8100,9923,8126,9104,8014,"[92, 33, 711, 51, 235]",7,651308,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
0,100,mTkNTnVnQPJXk09WphonjgV9Gs1Po4enIAl-P8wvLEOCGY0,163,True,5002,5008,5005,8000,8100,8112,8139,9111,8014,"[89, 21, 92, 35, 112]",6,64621,"['Mage', 'Support']",Mana,550,104,470,30.0,330,18,4.7,30,1.3,525,6.5,0.65,8.0,0.8,0,0,58,3.3,1.36,0.625,1,7,8,5
1,100,ZtmHVE7pBRX6-zqpkWHnCw1bVpIvQsK1RepsXujg3zId6Jc,53,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[89, 21, 92, 35, 112]",6,79016,"['Tank', 'Fighter']",Mana,633,109,267,40.0,325,40,4.7,28,2.05,125,7.5,0.75,8.5,0.8,0,0,62,3.5,1.13,0.65,4,8,5,4
2,100,Bipxldwu5cSRtj3bdsMmuKxCABFHxynIGhs8-g6mrKzTfg,875,True,5002,5008,5005,8400,8000,8010,9111,8444,8242,"[89, 21, 92, 35, 112]",7,95969,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
3,100,D7I6B4tIrLTLyF5MYlQ9Rql99BXs9o_HRu84bemDzJeEVQ,39,True,5003,5008,5005,8100,8000,8010,9111,8135,8143,"[89, 21, 92, 35, 112]",7,69037,"['Fighter', 'Assassin']",Mana,590,124,350,50.0,335,36,4.7,30,2.05,200,8.5,0.85,8.0,0.8,0,0,65,4.0,2.5,0.656,7,4,5,5
4,100,nnV7UYYzTjM1GBJ5PEpvvolloTi_qiKk4mrt1zGDGUEc8II,81,True,5002,5008,5005,8300,8000,8010,8009,8304,8345,"[89, 21, 92, 35, 112]",6,69773,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
5,200,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,89,False,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[163, 53, 875, 39, 81]",7,56642,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
6,200,mOxKRZAGw0bbfP5lBFN96NWj5ooH9hiDNWhEAau9h4N-ctY,21,False,5002,5008,5005,8300,8000,8005,8009,8304,8345,"[163, 53, 875, 39, 81]",7,482547,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
7,200,mPQdOSj1DHsfSHVT1e1cflO-EN1GM0RbR7iEbsysGRc1AQ,92,False,5002,5008,5008,8400,8000,8010,9111,8473,8242,"[163, 53, 875, 39, 81]",7,446778,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
8,200,Y3F-2OBksNw1yX79NY_jgblFFofrqW8o4pF4pOw03fkM-eU,35,False,5002,5008,5005,8000,8100,8128,8143,9104,8017,"[163, 53, 875, 39, 81]",7,501661,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
9,200,Lhdml6StgmOzBAge_T7gkMJsaHr9SpUXPtClL2YeU4475jI,112,False,5003,5008,5005,8300,8200,8214,8226,8345,8352,"[163, 53, 875, 39, 81]",5,41095,['Mage'],Mana,600,104,405,45.0,335,23,5.2,30,1.3,525,8.0,0.65,8.0,0.8,0,0,53,3.0,2.11,0.658,2,4,10,9
0,100,Ku2wnX36ObVFh1Fnc6g5Ba7z7zoV_rG6O5RgeLo1v9I9Kw,875,True,5002,5008,5005,8400,8000,8010,9111,8444,8242,"[92, 5, 99, 145, 25]",6,27451,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
1,100,vH4lZtidkUWfce5kWF490hxrKAlYhQNSEtR11nhJ-Gs0oxY,202,True,5002,5008,5008,8000,8100,8128,8139,8009,9103,"[92, 5, 99, 145, 25]",3,12567,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
