index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
0,100,QnrbC5h0TkY36gOR7L3QEk9hV8adlgEZPPfqJxCG3-LTlIw,106,False,5002,5008,5005,8400,8000,8005,9111,8473,8453,"[875, 35, 34, 145, 12]",5,23769,"['Fighter', 'Tank']",Mana,650,104,350,70.0,340,31,5.2,32,2.05,150,9.0,0.75,6.25,0.5,0,0,60,3.5,2.0,0.625,7,7,4,3
1,100,w-Mh5KrzNQWUquKLNsDHq8k35FKbb_l6GZhI_QF3rrX5Vtw,141,False,5002,5008,5005,8100,8000,8010,8009,8135,8139,"[875, 35, 34, 145, 12]",4,16435,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
2,100,rvIGYhfDr0CM8lW_eIIelC7QWax-YZH6oI-VBEVpkQqVZQQ,103,False,5003,5008,5005,8200,8100,8112,8139,8226,8210,"[875, 35, 34, 145, 12]",7,101569,"['Mage', 'Assassin']",Mana,590,96,418,25.0,330,21,4.7,30,1.3,550,2.5,0.6,8.0,0.8,0,0,53,3.0,2.0,0.668,3,4,8,5
3,100,pYvL1MSt6vjiUqgqHShr_gWj6xiEi-mRFjFKuyQ2M8C1vI4,236,False,5002,5008,5005,8100,8000,8005,8009,8138,8139,"[875, 35, 34, 145, 12]",6,57748,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
4,100,eVKMBG5-_ncsHK-WjkkXpAH5-TZZCYN_TyElqK3KG10LXQ,50,False,5002,5008,5008,8300,8100,8112,8126,8313,8347,"[875, 35, 34, 145, 12]",7,1194428,"['Mage', 'Fighter']",Mana,595,99,468,29.0,330,26,5.2,30,1.3,525,7.0,0.65,8.0,0.8,0,0,58,2.7,2.11,0.625,2,6,9,8
5,200,RfEYaAJ6S8Bk5T9VtZzaDopWHWmmyykggxYg-TWj8uJgimo,875,True,5002,5008,5005,8400,8000,8010,9111,8444,8453,"[106, 141, 103, 236, 50]",7,150752,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
6,200,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,35,True,5002,5008,5005,8000,8100,9923,8143,9104,8014,"[106, 141, 103, 236, 50]",7,465510,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
7,200,orIbhE7Vd99JSAe60mub4glD9_BHZ1B8OSbdWS7jbdW4A-U,34,True,5003,5008,5005,8000,8100,8112,8126,8009,8014,"[106, 141, 103, 236, 50]",3,9379,"['Mage', 'Support']",Mana,550,92,495,45.0,325,21,4.9,30,1.3,600,5.5,0.55,8.0,0.8,0,0,51,3.2,1.68,0.625,1,4,10,10
8,200,rY4BH0ho_4TqE1zFv0k8wbr6Szy9OZS1w32wS4Zvrs5Awi8,145,True,5002,5008,5005,8300,8100,9923,8139,8304,8345,"[106, 141, 103, 236, 50]",7,55499,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
9,200,TwYpVfnr5rEY0bqSM6vpg6MIau-Ie3ndFWMOwV3r0k2jNA,12,True,5001,5002,5008,8200,8400,8465,8446,8234,8232,"[106, 141, 103, 236, 50]",7,97587,"['Tank', 'Support']",Mana,685,120,350,40.0,330,47,4.7,32,2.05,125,8.5,0.85,8.5,0.8,0,0,62,3.75,2.125,0.625,6,9,5,7
0,100,e5lAZr42FYVNhRuV7G87rB00AecdnDhZJctDDsbMzquwwDM,105,True,5002,5008,5005,8000,8100,8112,8126,9111,8014,"[120, 236, 555, 498, 31]",6,88797,"['Assassin', 'Fighter']",Mana,640,106,317,52.0,335,22,4.6,32,2.05,175,8.0,0.7,6.0,0.8,0,0,58,3.0,3.1,0.658,6,4,7,6
1,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,59,True,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[120, 236, 555, 498, 31]",6,70645,"['Tank', 'Fighter']",Mana,640,104,300,55.0,340,36,4.8,32,2.05,175,8.0,0.7,6.5,0.45,0,0,64,3.0,2.5,0.658,6,8,3,5
2,100,amFPNGRdI-ILO2SOzaKL5SSmFkhlQO6d5-lgSpVNbPZx6g,51,True,5003,5002,5005,8100,8000,8021,9111,8139,8135,"[120, 236, 555, 498, 31]",5,48039,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
3,100,RfEYaAJ6S8Bk5T9VtZzaDopWHWmmyykggxYg-TWj8uJgimo,58,True,5002,5008,5008,8400,8000,8010,9111,8453,8446,"[120, 236, 555, 498, 31]",5,25742,"['Fighter', 'Tank']",Fury,660,111,100,0.0,345,35,5.2,32,2.05,125,8.0,0.75,0.0,0.0,0,0,69,4.15,2.75,0.665,8,5,2,3
4,100,z1S-17_1nJSxTNyWrXmL4VvDpBILW0j9WM8ycAhAEghEILE,89,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[120, 236, 555, 498, 31]",2,2112,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,70XrjGxzXZl1fOhtddxVVuzrHruoy_FeTh0UQsxtTcLlgT4,120,False,5002,5008,5005,8100,8000,8010,9111,8105,8143,"[105, 59, 51, 58, 89]",4,19535,"['Fighter', 'Tank']",Mana,625,99,277,60.0,345,32,5.45,32,2.05,175,7.0,0.75,6.5,0.6,0,0,66,3.2,2.5,0.67,8,6,4,6
6,200,FQqXvPcEo3vC_bQ_14tbr5uAMf0coVCvO1bGpApZOcVa2Rc,236,False,5003,5003,5008,8200,8000,8005,8009,8224,8237,"[105, 59, 51, 58, 89]",6,44607,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
7,200,ESHT0RgRcoZuQxCrUUGKN7vZ1ns-MSfkLPtusx4gOI0Dae0,555,False,5002,5008,5008,8400,8100,9923,8139,8473,8453,"[105, 59, 51, 58, 89]",7,104495,"['Support', 'Assassin']",Mana,670,104,415,50.0,330,45,4.7,32,2.05,150,7.0,0.5,8.0,1.0,0,0,62,2.0,2.5,0.667,9,3,1,7
8,200,qUS048H4pvv6chaaGTUoYI7Bjs53df8ODw3o4d6LLV02rCw,498,False,5002,5008,5005,8100,8000,8008,8009,8139,8135,"[105, 59, 51, 58, 89]",5,28602,['Marksman'],Mana,660,102,340,40.0,330,25,4.2,30,1.3,525,3.25,0.75,8.25,0.8,0,0,60,3.5,3.9,0.658,10,6,1,5
9,200,FMr66gWyiB7wDDN_kdDDaIeYoJWYYinNI-qaecLKNUWQq3E,31,False,5002,5002,5005,8000,8400,8437,8446,9111,9105,"[105, 59, 51, 58, 89]",7,39894,"['Tank', 'Mage']",Mana,644,94,270,60.0,345,38,5.0,32,2.05,125,9.0,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,3,7,7,5
0,100,e5lAZr42FYVNhRuV7G87rB00AecdnDhZJctDDsbMzquwwDM,131,False,5002,5008,5005,8400,8000,8010,9111,8401,8473,"[141, 75, 555, 157, 96]",4,20508,"['Fighter', 'Mage']",Mana,640,109,375,25.0,345,31,4.3,32,2.05,150,6.5,0.85,8.0,0.8,0,0,57,3.0,2.25,0.625,7,6,8,4
1,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,113,False,5002,5002,5005,8000,8400,8439,8463,9111,9104,"[141, 75, 555, 157, 96]",6,46348,"['Tank', 'Fighter']",Mana,630,114,400,40.0,340,34,5.45,32,2.05,150,8.5,1.0,7.0,0.7,0,0,66,4.0,3.5,0.688,5,7,6,4
2,100,amFPNGRdI-ILO2SOzaKL5SSmFkhlQO6d5-lgSpVNbPZx6g,18,False,5003,5008,5005,8200,8100,9923,8139,8275,8237,"[141, 75, 555, 157, 96]",3,12079,"['Marksman', 'Assassin']",Mana,670,102,250,32.0,325,26,4.2,30,1.3,525,4.0,0.65,7.2,0.45,0,0,59,3.7,1.5,0.656,9,3,5,4
3,100,RfEYaAJ6S8Bk5T9VtZzaDopWHWmmyykggxYg-TWj8uJgimo,82,False,5002,5008,5005,8400,8000,8010,9111,8444,8453,"[141, 75, 555, 157, 96]",3,7541,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
4,100,z1S-17_1nJSxTNyWrXmL4VvDpBILW0j9WM8ycAhAEghEILE,89,False,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[141, 75, 555, 157, 96]",2,2112,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,HVZZr8Zsxq2YG1Z1x903G0Xb_z2k6HcsXS-GIRfiafpDak0,141,True,5002,5008,5007,8100,8000,8010,9111,8135,8143,"[131, 113, 18, 82, 89]",7,144917,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
6,200,HNuEDWsqtxn1DOVv8cmXxsawnmAStBJy9TvwF1mHnteSJAA,75,True,5001,5008,5007,8300,8400,8437,8446,8345,8347,"[131, 113, 18, 82, 89]",7,239843,"['Fighter', 'Tank']",Mana,631,104,326,62.0,350,34,4.7,32,2.05,125,9.0,0.9,7.45,0.5,0,0,67,3.5,3.48,0.638,7,5,6,6
7,200,zqeHPdkMjsjYvZo0rf_bab93SgO2rkvz1aEluYkTOQQo6cY,555,True,5001,5008,5007,8300,8100,9923,8126,8321,8347,"[131, 113, 18, 82, 89]",7,131806,"['Support', 'Assassin']",Mana,670,104,415,50.0,330,45,4.7,32,2.05,150,7.0,0.5,8.0,1.0,0,0,62,2.0,2.5,0.667,9,3,1,7
8,200,Dcq_57spehXH5S5SQzBBa4h8G7G7WqleKKPoX9IcJBDQ-Fk,157,True,5001,5008,5005,8100,8000,8010,9111,8139,8106,"[131, 113, 18, 82, 89]",7,300259,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
9,200,nEw9xNVwViQp7a1ycZ2zQaPsqGxY0mMVEuRRqN_uIoFm1OmtIUez2S7nmw,96,True,5002,5008,5008,8100,8000,8008,9111,8139,8135,"[131, 113, 18, 82, 89]",3,9382,"['Marksman', 'Mage']",Mana,635,99,325,40.0,330,24,4.45,30,1.3,500,3.75,0.55,8.75,0.7,0,0,61,3.1,2.65,0.665,8,2,5,6
0,100,kuArPY1rEnrSrjPY38d_1eeWr4V1SH1wb-F3xq7u9OLylw,39,False,5002,5008,5005,8400,8000,8010,9111,8473,8453,"[23, 35, 777, 99, 25]",5,25854,"['Fighter', 'Assassin']",Mana,590,124,350,50.0,335,36,4.7,30,2.05,200,8.5,0.85,8.0,0.8,0,0,65,4.0,2.5,0.656,7,4,5,5
1,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,141,False,5002,5008,5005,8000,8100,9923,8143,9111,9104,"[23, 35, 777, 99, 25]",6,56176,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
2,100,njamjiboeOD5NDuOLkWixQoRsBUnK05zpAW4u-EO6C0,63,False,5002,5008,5008,8200,8100,8128,8139,8210,8237,"[23, 35, 777, 99, 25]",7,172848,['Mage'],Mana,590,102,469,21.0,340,22,4.7,30,1.3,550,5.5,0.55,10.65,0.6,0,0,57,3.0,1.36,0.625,2,2,9,4
3,100,pntkXPpieku9lsqhua2F9iobPJLpeZ6FzrdQjuJiA7YZhw,81,False,5003,5008,5005,8200,8000,8010,8009,8226,8210,"[23, 35, 777, 99, 25]",7,124819,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
4,100,-ttgFxiiGoqlWQnnyBJ60OOcV6dsiViz8karCwf8VqgnSkQ,412,False,5003,5002,5008,8300,8400,8439,8463,8306,8347,"[23, 35, 777, 99, 25]",7,361273,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,Lyznl_iATFUK0RWqdvtrN_o5t_jiojw1BrrTB9ni6WDR5A,23,True,5002,5008,5005,8400,8000,8008,9111,8444,8453,"[39, 141, 63, 81, 412]",7,110310,"['Fighter', 'Assassin']",Fury,696,115,100,0.0,345,33,4.3,32,2.05,125,8.5,0.9,0.0,0.0,0,0,72,4.0,2.9,0.67,10,5,2,5
6,200,RiZs5zqWbJXSnTEKjxqY_R2PJGe9Bg5tGnOhJ6ErtX8,35,True,5002,5008,5008,8200,8100,8128,8139,8232,8233,"[39, 141, 63, 81, 412]",5,25565,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
7,200,027yOsL3ByqQTJTJ9BDXZd8DautkWZhsdbV38-3pgwcRcB8,777,True,5003,5008,5005,8100,8000,8010,9111,8139,8135,"[39, 141, 63, 81, 412]",3,11472,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,T8lS5Brr9WE0I0S346_mj5Meh8q8njpCnEql8FLq5dULVpw,99,True,5002,5008,5008,8200,8100,8128,8126,8233,8237,"[39, 141, 63, 81, 412]",7,343893,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
9,200,756E0zzRwuJZd5hbVSUDz-slfOswsSwkNmf2NEk2zh9YeA,25,True,5002,5008,5008,8200,8100,8128,8126,8237,8226,"[39, 141, 63, 81, 412]",7,81576,"['Mage', 'Support']",Mana,630,104,340,60.0,335,25,5.0,30,1.3,450,5.5,0.4,11.0,0.4,0,0,56,3.5,1.53,0.625,1,6,8,1
0,100,kuArPY1rEnrSrjPY38d_1eeWr4V1SH1wb-F3xq7u9OLylw,17,True,5002,5008,5005,8200,8100,8128,8126,8226,8236,"[98, 141, 4, 202, 53]",7,177627,"['Marksman', 'Assassin']",Mana,598,104,334,25.0,330,24,4.95,30,1.3,500,5.5,0.65,9.6,0.45,0,0,54,3.0,3.38,0.69,5,3,7,6
1,100,sXZ5Z66t6J8zL3yJdpVB0UTM-t0MlIqMQsPoYlloTXAe-Q,104,True,5002,5008,5005,8000,8100,8128,8143,9104,8014,"[98, 141, 4, 202, 53]",3,8063,['Marksman'],Mana,625,106,325,40.0,340,33,4.6,32,2.05,425,8.0,0.7,8.0,0.7,0,0,68,4.0,2.6,0.475,8,5,3,3
2,100,pntkXPpieku9lsqhua2F9iobPJLpeZ6FzrdQjuJiA7YZhw,112,True,5003,5008,5005,8300,8200,8229,8226,8345,8347,"[98, 141, 4, 202, 53]",7,81531,['Mage'],Mana,600,104,405,45.0,335,23,5.2,30,1.3,525,8.0,0.65,8.0,0.8,0,0,53,3.0,2.11,0.658,2,4,10,9
3,100,Gz3GmQJul83PSo5RXXR6gdIetGZdyznFUn1U43nWpmaH,67,True,5002,5008,5005,8100,8000,8005,9101,8139,8135,"[98, 141, 4, 202, 53]",4,16967,"['Marksman', 'Assassin']",Mana,550,103,232,35.0,330,23,4.6,30,1.3,550,3.5,0.55,7.0,0.4,0,0,60,2.35,3.3,0.658,10,1,1,8
4,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,44,True,5002,5002,5005,8000,8400,8465,8463,8009,9105,"[98, 141, 4, 202, 53]",7,60512,"['Support', 'Fighter']",Mana,645,99,300,60.0,340,40,4.6,28,2.05,150,6.0,0.5,8.5,0.8,0,0,55,3.5,2.0,0.625,4,8,5,3
5,200,KvarGhBXOtau3tmGsZZNLoj7GNowmmvVCIv0PJG7n_WYFVo,98,False,5003,5008,5005,8100,8400,8437,8401,8139,8106,"[17, 104, 112, 67, 44]",3,7119,['Tank'],Energy,610,99,400,0.0,340,34,4.2,32,2.05,125,8.5,0.75,50.0,0.0,0,0,60,3.0,3.0,0.751,3,9,3,4
6,200,635eKG_PdxtQ1VKZU18zUIXksj6MbIH1X4Emc4ZDEIcjvWM,141,False,5002,5008,5008,8100,8000,8010,9111,8143,8135,"[17, 104, 112, 67, 44]",6,42316,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
7,200,HuCGP-8uzWxeH2Biz0Krd1ZdPyySVmN17BdedpHVkP4kMw,4,False,5003,5008,5005,8300,8100,8112,8139,8316,8352,"[17, 104, 112, 67, 44]",7,147132,['Mage'],Mana,604,108,333,39.0,330,21,4.35,30,1.3,525,5.5,0.6,8.0,0.8,0,0,52,3.3,3.22,0.651,6,2,6,9
8,200,zyeOieJ7DIJ1SxNaT9H6lGN7dnENhuCVDTMLF1424ZX3EAs,202,False,5002,5008,5005,8200,8000,8021,9111,8275,8234,"[17, 104, 112, 67, 44]",6,86645,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,IjBczbYF0504KI2dNwAGLoenyjvN79llzeM256YJD3IzLw,53,False,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[17, 104, 112, 67, 44]",6,62995,"['Tank', 'Fighter']",Mana,633,109,267,40.0,325,40,4.7,28,2.05,125,7.5,0.75,8.5,0.8,0,0,62,3.5,1.13,0.65,4,8,5,4
0,100,F3dQ0DJzdn1KBjDb2-K1nZO_pCWfQBmPVyg83paBZXVKbY4,223,False,5003,5003,5005,8000,8400,8437,8401,9111,9104,"[82, 64, 39, 21, 267]",5,28259,"['Support', 'Tank']",Mana,640,103,325,50.0,335,42,4.7,32,2.05,175,6.5,0.55,8.0,1.0,0,0,56,3.2,2.5,0.658,3,9,6,5
1,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,35,False,5002,5008,5005,8000,8100,9923,8143,9104,8014,"[82, 64, 39, 21, 267]",7,465510,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
2,100,6JF_7rNmlccf3MQQlj5wgGnPlQy9Md_cufAFvhqJYOSRlGI,875,False,5002,5008,5005,8400,8000,8010,9111,8444,8453,"[82, 64, 39, 21, 267]",7,449156,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
3,100,kuArPY1rEnrSrjPY38d_1eeWr4V1SH1wb-F3xq7u9OLylw,51,False,5002,5008,5005,8100,8000,8021,8009,8139,8135,"[82, 64, 39, 21, 267]",5,29038,['Marksman'],Mana,580,107,315,40.0,325,27,4.7,30,1.3,650,3.5,0.55,7.4,0.7,0,0,60,3.8,4.0,0.681,8,2,2,6
4,100,76XpA8oc4sKyzXTQHpmEe9CeilaI9YRRjq0gxBK1BDPucQ,412,False,5002,5008,5005,8300,8400,8465,8463,8321,8304,"[82, 64, 39, 21, 267]",7,120684,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,gCpzyKr85JR67DNy-FiMoOpM0DcE-kWkvv9y9g_OJnwag2Q,82,True,5002,5008,5005,8400,8000,8010,9111,8473,8453,"[223, 35, 875, 51, 412]",2,4911,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
6,200,c3ImzQMefptV1mZfX3askBUsnZLn_ISGy7ItQfHyz1W8D1k,64,True,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[223, 35, 875, 51, 412]",6,36445,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
7,200,ZEVTje6H52xSThe5sVAzLyvMcCsbD16IYvUSiK9Zengbj-Y,39,True,5002,5008,5005,8400,8000,8010,9111,8473,8453,"[223, 35, 875, 51, 412]",7,47756,"['Fighter', 'Assassin']",Mana,590,124,350,50.0,335,36,4.7,30,2.05,200,8.5,0.85,8.0,0.8,0,0,65,4.0,2.5,0.656,7,4,5,5
8,200,kqGKaW8EjdhEfATMN04UAFXwZ5z8jq8ukkGUkCgcdwUZUg,21,True,5002,5008,5005,8100,8000,8005,9101,8139,8135,"[223, 35, 875, 51, 412]",7,75705,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
9,200,TZvitEX3Cr-F1sYQ-p7QBrrX2CnI66bUXJPqf9SzQvP62to,267,True,5002,5008,5007,8200,8100,8112,8126,8237,8210,"[223, 35, 875, 51, 412]",5,23850,"['Support', 'Mage']",Mana,560,88,365,43.0,335,29,5.2,30,1.3,550,5.5,0.55,11.5,0.4,0,0,51,3.1,2.61,0.644,4,3,7,5
0,100,JT3oR5r4kVqMsxCm4qhdPgX_IQ88RnbUg_aMrmozXVkCYQ,6,True,5002,5008,5008,8400,8000,8005,9111,8473,8451,"[24, 141, 55, 119, 16]",7,98006,"['Fighter', 'Tank']",Mana,655,102,340,45.0,330,36,5.45,32,2.05,350,7.5,0.7,7.25,0.8,0,0,63,4.0,3.75,0.625,8,5,3,8
1,100,ab_LKinF7ijRdm0joUBhN7ItVUWzeaGUNsTmi0hpgKxRRQ,35,True,5002,5008,5005,8000,8100,9923,8143,9104,8014,"[24, 141, 55, 119, 16]",7,465510,['Assassin'],Mana,630,99,297,40.0,345,30,4.0,32,2.05,125,8.5,0.55,7.15,0.45,0,0,63,3.0,3.0,0.694,8,4,6,9
